Country Name,Country Code,Indicator Name,Indicator Code,Year,Country_Code,Region,IncomeGroup,ACCSRU
Poland,POL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,POL,Europe & Central Asia,High income,100
Puerto Rico,PRI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,PRI,Latin America & Caribbean,High income,100
"Korea, Dem. People's Rep.",PRK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,PRK,East Asia & Pacific,Low income,60.0282287597656
Portugal,PRT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,PRT,Europe & Central Asia,High income,100
Paraguay,PRY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,PRY,Latin America & Caribbean,Upper middle income,99.1190567016602
West Bank and Gaza,PSE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,PSE,Middle East & North Africa,Lower middle income,100
French Polynesia,PYF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,PYF,East Asia & Pacific,High income,100
Qatar,QAT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,QAT,Middle East & North Africa,High income,100
Romania,ROU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,ROU,Europe & Central Asia,High income,100
Russian Federation,RUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,RUS,Europe & Central Asia,Upper middle income,100
Rwanda,RWA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,RWA,Sub-Saharan Africa,Low income,27.1199283599854
Saudi Arabia,SAU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SAU,Middle East & North Africa,High income,100
Sudan,SDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SDN,Sub-Saharan Africa,Low income,37.7626838684082
Senegal,SEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SEN,Sub-Saharan Africa,Lower middle income,41.4245529174805
Singapore,SGP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SGP,East Asia & Pacific,High income,100
Solomon Islands,SLB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SLB,East Asia & Pacific,Lower middle income,63.9614524841309
Sierra Leone,SLE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SLE,Sub-Saharan Africa,Low income,6.43151426315308
El Salvador,SLV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SLV,Latin America & Caribbean,Lower middle income,92.6235809326172
San Marino,SMR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SMR,Europe & Central Asia,High income,100
Somalia,SOM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SOM,Sub-Saharan Africa,Low income,35.2246284484863
Serbia,SRB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SRB,Europe & Central Asia,Upper middle income,100
South Sudan,SSD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SSD,Sub-Saharan Africa,Low income,4.68116998672485
Sao Tome and Principe,STP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,STP,Sub-Saharan Africa,Lower middle income,55.7416687011719
Suriname,SUR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SUR,Latin America & Caribbean,Upper middle income,94.2857971191406
Slovak Republic,SVK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SVK,Europe & Central Asia,High income,100
Slovenia,SVN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SVN,Europe & Central Asia,High income,100
Sweden,SWE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SWE,Europe & Central Asia,High income,100
Eswatini,SWZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SWZ,Sub-Saharan Africa,Lower middle income,69.5391845703125
Sint Maarten (Dutch part),SXM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SXM,Latin America & Caribbean,High income,100
Seychelles,SYC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SYC,Sub-Saharan Africa,High income,100
Syrian Arab Republic,SYR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,SYR,Middle East & North Africa,Low income,69.4576568603516
Turks and Caicos Islands,TCA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,TCA,Latin America & Caribbean,High income,100
Chad,TCD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,TCD,Sub-Saharan Africa,Low income,2.30808305740356
Togo,TGO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,TGO,Sub-Saharan Africa,Low income,26.3227577209473
Thailand,THA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,THA,East Asia & Pacific,Upper middle income,99.7301864624023
Tajikistan,TJK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,TJK,Europe & Central Asia,Lower middle income,99.3372344970703
Turkmenistan,TKM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,TKM,Europe & Central Asia,Upper middle income,100
Timor-Leste,TLS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,TLS,East Asia & Pacific,Lower middle income,79.0807723999023
Tonga,TON,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,TON,East Asia & Pacific,Upper middle income,98.8947296142578
Trinidad and Tobago,TTO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,TTO,Latin America & Caribbean,High income,100
Tunisia,TUN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,TUN,Middle East & North Africa,Lower middle income,99.5779876708984
Turkiye,TUR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,TUR,Europe & Central Asia,Upper middle income,100
Tuvalu,TUV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,TUV,East Asia & Pacific,Upper middle income,97.6450424194336
Tanzania,TZA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,TZA,Sub-Saharan Africa,Lower middle income,18.61887550354
Uganda,UGA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,UGA,Sub-Saharan Africa,Low income,32.5446357727051
Ukraine,UKR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,UKR,Europe & Central Asia,Lower middle income,100
Uruguay,URY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,URY,Latin America & Caribbean,High income,100
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,USA,North America,High income,100
Uzbekistan,UZB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,UZB,Europe & Central Asia,Lower middle income,100
St. Vincent and the Grenadines,VCT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,VCT,Latin America & Caribbean,Upper middle income,100
British Virgin Islands,VGB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,VGB,Latin America & Caribbean,High income,100
Virgin Islands (U.S.),VIR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,VIR,Latin America & Caribbean,High income,100
Vietnam,VNM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,VNM,East Asia & Pacific,Lower middle income,100
Vanuatu,VUT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,VUT,East Asia & Pacific,Lower middle income,51.047061920166
Samoa,WSM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,WSM,East Asia & Pacific,Lower middle income,99.9941177368164
Kosovo,XKX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,XKX,Europe & Central Asia,Upper middle income,
"Yemen, Rep.",YEM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,YEM,Middle East & North Africa,Low income,
South Africa,ZAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,ZAF,Sub-Saharan Africa,Upper middle income,77.1684951782227
Zambia,ZMB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,ZMB,Sub-Saharan Africa,Low income,12.4664363861084
Zimbabwe,ZWE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018.0,ZWE,Sub-Saharan Africa,Lower middle income,26.6171207427979
Aruba,ABW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ABW,Latin America & Caribbean,High income,100
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,AFG,South Asia,Low income,97.0756301879883
Angola,AGO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,AGO,Sub-Saharan Africa,Lower middle income,
Albania,ALB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ALB,Europe & Central Asia,Upper middle income,100
Andorra,AND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,AND,Europe & Central Asia,High income,100
United Arab Emirates,ARE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ARE,Middle East & North Africa,High income,100
Argentina,ARG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ARG,Latin America & Caribbean,Upper middle income,100
Armenia,ARM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ARM,Europe & Central Asia,Upper middle income,100
American Samoa,ASM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ASM,East Asia & Pacific,Upper middle income,
Antigua and Barbuda,ATG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ATG,Latin America & Caribbean,High income,100
Australia,AUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,AUS,East Asia & Pacific,High income,100
Austria,AUT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,AUT,Europe & Central Asia,High income,100
Azerbaijan,AZE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,AZE,Europe & Central Asia,Upper middle income,100
Burundi,BDI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BDI,Sub-Saharan Africa,Low income,3.45154094696045
Belgium,BEL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BEL,Europe & Central Asia,High income,100
Benin,BEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BEN,Sub-Saharan Africa,Lower middle income,17.475679397583
Burkina Faso,BFA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BFA,Sub-Saharan Africa,Low income,
Bangladesh,BGD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BGD,South Asia,Lower middle income,88.8535995483398
Bulgaria,BGR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BGR,Europe & Central Asia,Upper middle income,100
Bahrain,BHR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BHR,Middle East & North Africa,High income,100
"Bahamas, The",BHS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BHS,Latin America & Caribbean,High income,100
Bosnia and Herzegovina,BIH,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BIH,Europe & Central Asia,Upper middle income,100
Belarus,BLR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BLR,Europe & Central Asia,Upper middle income,100
Belize,BLZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BLZ,Latin America & Caribbean,Upper middle income,87.8397598266602
Bermuda,BMU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BMU,North America,High income,100
Bolivia,BOL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BOL,Latin America & Caribbean,Lower middle income,84.9234771728516
Brazil,BRA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BRA,Latin America & Caribbean,Upper middle income,98.4820861816406
Barbados,BRB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BRB,Latin America & Caribbean,High income,100
Brunei Darussalam,BRN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BRN,East Asia & Pacific,High income,100
Bhutan,BTN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BTN,South Asia,Lower middle income,100
Botswana,BWA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,BWA,Sub-Saharan Africa,Upper middle income,27.1253280639648
Central African Republic,CAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CAF,Sub-Saharan Africa,Low income,1.53156745433807
Canada,CAN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CAN,North America,High income,100
Switzerland,CHE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CHE,Europe & Central Asia,High income,100
Channel Islands,CHI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CHI,Europe & Central Asia,High income,100
Chile,CHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CHL,Latin America & Caribbean,High income,100
China,CHN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CHN,East Asia & Pacific,Upper middle income,100
Cote d'Ivoire,CIV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CIV,Sub-Saharan Africa,Lower middle income,41.7922592163086
Cameroon,CMR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CMR,Sub-Saharan Africa,Lower middle income,24.1768779754639
"Congo, Dem. Rep.",COD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,COD,Sub-Saharan Africa,Low income,1
"Congo, Rep.",COG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,COG,Sub-Saharan Africa,Lower middle income,13.9188365936279
Colombia,COL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,COL,Latin America & Caribbean,Upper middle income,98.7082977294922
Comoros,COM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,COM,Sub-Saharan Africa,Lower middle income,78.6721801757813
Cabo Verde,CPV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CPV,Sub-Saharan Africa,Lower middle income,87.2879028320313
Costa Rica,CRI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CRI,Latin America & Caribbean,Upper middle income,98.8659973144531
Cuba,CUB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CUB,Latin America & Caribbean,Upper middle income,99.4631500244141
Curacao,CUW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CUW,Latin America & Caribbean,High income,100
Cayman Islands,CYM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CYM,Latin America & Caribbean,High income,100
Cyprus,CYP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CYP,Europe & Central Asia,High income,100
Czech Republic,CZE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,CZE,Europe & Central Asia,High income,100
Germany,DEU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,DEU,Europe & Central Asia,High income,100
Djibouti,DJI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,DJI,Middle East & North Africa,Lower middle income,25.1654186248779
Dominica,DMA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,DMA,Latin America & Caribbean,Upper middle income,
Denmark,DNK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,DNK,Europe & Central Asia,High income,100
Dominican Republic,DOM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,DOM,Latin America & Caribbean,Upper middle income,96.2982177734375
Algeria,DZA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,DZA,Middle East & North Africa,Lower middle income,98.6810531616211
Ecuador,ECU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ECU,Latin America & Caribbean,Upper middle income,97.7574768066406
"Egypt, Arab Rep.",EGY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,EGY,Middle East & North Africa,Lower middle income,100
Eritrea,ERI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ERI,Sub-Saharan Africa,Low income,36.9840507507324
Spain,ESP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ESP,Europe & Central Asia,High income,100
Estonia,EST,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,EST,Europe & Central Asia,High income,100
Ethiopia,ETH,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ETH,Sub-Saharan Africa,Low income,36.0571899414063
Finland,FIN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,FIN,Europe & Central Asia,High income,100
Fiji,FJI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,FJI,East Asia & Pacific,Upper middle income,99.3815612792969
France,FRA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,FRA,Europe & Central Asia,High income,100
Faroe Islands,FRO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,FRO,Europe & Central Asia,High income,100
"Micronesia, Fed. Sts.",FSM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,FSM,East Asia & Pacific,Lower middle income,77.0945587158203
Gabon,GAB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GAB,Sub-Saharan Africa,Upper middle income,25.1265678405762
United Kingdom,GBR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GBR,Europe & Central Asia,High income,100
Georgia,GEO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GEO,Europe & Central Asia,Upper middle income,100
Ghana,GHA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GHA,Sub-Saharan Africa,Lower middle income,70.0086212158203
Gibraltar,GIB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GIB,Europe & Central Asia,High income,100
Guinea,GIN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GIN,Sub-Saharan Africa,Low income,17.0236206054688
"Gambia, The",GMB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GMB,Sub-Saharan Africa,Low income,
Guinea-Bissau,GNB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GNB,Sub-Saharan Africa,Low income,14.3303461074829
Equatorial Guinea,GNQ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GNQ,Sub-Saharan Africa,Upper middle income,1.4337375164032
Greece,GRC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GRC,Europe & Central Asia,High income,100
Grenada,GRD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GRD,Latin America & Caribbean,Upper middle income,
Greenland,GRL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GRL,Europe & Central Asia,High income,100
Guatemala,GTM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GTM,Latin America & Caribbean,Upper middle income,94.1408767700195
Guam,GUM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GUM,East Asia & Pacific,High income,100
Guyana,GUY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,GUY,Latin America & Caribbean,Upper middle income,90.1709594726563
"Hong Kong SAR, China",HKG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,HKG,East Asia & Pacific,High income,100
Honduras,HND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,HND,Latin America & Caribbean,Lower middle income,80.3106231689453
Croatia,HRV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,HRV,Europe & Central Asia,High income,100
Haiti,HTI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,HTI,Latin America & Caribbean,Lower middle income,2.64971518516541
Hungary,HUN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,HUN,Europe & Central Asia,High income,100
Indonesia,IDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,IDN,East Asia & Pacific,Lower middle income,97.5271682739258
Isle of Man,IMN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,IMN,Europe & Central Asia,High income,100
India,IND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,IND,South Asia,Lower middle income,96.0302124023438
Ireland,IRL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,IRL,Europe & Central Asia,High income,100
"Iran, Islamic Rep.",IRN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,IRN,Middle East & North Africa,Lower middle income,100
Iraq,IRQ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,IRQ,Middle East & North Africa,Upper middle income,99.9727325439453
Iceland,ISL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ISL,Europe & Central Asia,High income,100
Israel,ISR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ISR,Middle East & North Africa,High income,100
Italy,ITA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ITA,Europe & Central Asia,High income,100
Jamaica,JAM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,JAM,Latin America & Caribbean,Upper middle income,98.5632705688477
Jordan,JOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,JOR,Middle East & North Africa,Upper middle income,100
Japan,JPN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,JPN,East Asia & Pacific,High income,100
Kazakhstan,KAZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,KAZ,Europe & Central Asia,Upper middle income,100
Kenya,KEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,KEN,Sub-Saharan Africa,Lower middle income,61.6937408447266
Kyrgyz Republic,KGZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,KGZ,Europe & Central Asia,Lower middle income,99.9666976928711
Cambodia,KHM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,KHM,East Asia & Pacific,Lower middle income,79.9697570800781
Kiribati,KIR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,KIR,East Asia & Pacific,Lower middle income,91.6183700561523
St. Kitts and Nevis,KNA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,KNA,Latin America & Caribbean,High income,100
"Korea, Rep.",KOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,KOR,East Asia & Pacific,High income,100
Kuwait,KWT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,KWT,Middle East & North Africa,High income,100
Lao PDR,LAO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,LAO,East Asia & Pacific,Lower middle income,98.7849807739258
Lebanon,LBN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,LBN,Middle East & North Africa,Lower middle income,99.7764511108398
Liberia,LBR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,LBR,Sub-Saharan Africa,Low income,8.2720832824707
Libya,LBY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,LBY,Middle East & North Africa,Upper middle income,
St. Lucia,LCA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,LCA,Latin America & Caribbean,Upper middle income,100
Liechtenstein,LIE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,LIE,Europe & Central Asia,High income,100
Sri Lanka,LKA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,LKA,South Asia,Lower middle income,99.7034530639648
Lesotho,LSO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,LSO,Sub-Saharan Africa,Lower middle income,32.4532928466797
Lithuania,LTU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,LTU,Europe & Central Asia,High income,100
Luxembourg,LUX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,LUX,Europe & Central Asia,High income,100
Latvia,LVA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,LVA,Europe & Central Asia,High income,100
"Macao SAR, China",MAC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MAC,East Asia & Pacific,High income,100
St. Martin (French part),MAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MAF,Latin America & Caribbean,High income,100
Morocco,MAR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MAR,Middle East & North Africa,Lower middle income,98.9278182983398
Monaco,MCO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MCO,Europe & Central Asia,High income,100
