Country Name,Country Code,Indicator Name,Indicator Code,Year,Country_Code,Region,IncomeGroup,ELECOIL
"Bahamas, The",BHS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,BHS,Latin America & Caribbean,High income,
Bosnia and Herzegovina,BIH,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,BIH,Europe & Central Asia,Upper middle income,0.198835392699901
Belarus,BLR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,BLR,Europe & Central Asia,Upper middle income,2.56177148608721
Belize,BLZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,BLZ,Latin America & Caribbean,Upper middle income,
Bermuda,BMU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,BMU,North America,High income,
Bolivia,BOL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,BOL,Latin America & Caribbean,Lower middle income,2.02323456467824
Brazil,BRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,BRA,Latin America & Caribbean,Upper middle income,3.54526766843279
Barbados,BRB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,BRB,Latin America & Caribbean,High income,
Brunei Darussalam,BRN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,BRN,East Asia & Pacific,High income,0.94147582697201
Bhutan,BTN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,BTN,South Asia,Lower middle income,
Botswana,BWA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,BWA,Sub-Saharan Africa,Upper middle income,28.5714285714286
Central African Republic,CAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CAF,Sub-Saharan Africa,Low income,
Canada,CAN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CAN,North America,High income,1.0881943168235
Switzerland,CHE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CHE,Europe & Central Asia,High income,0.0748459054886997
Channel Islands,CHI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CHI,Europe & Central Asia,High income,
Chile,CHL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CHL,Latin America & Caribbean,High income,8.80847586414532
China,CHN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CHN,East Asia & Pacific,Upper middle income,0.219409990346522
Cote d'Ivoire,CIV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CIV,Sub-Saharan Africa,Lower middle income,6.10034207525656
Cameroon,CMR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CMR,Sub-Saharan Africa,Lower middle income,18.4550264550265
"Congo, Dem. Rep.",COD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,COD,Sub-Saharan Africa,Low income,0.11823436678928
"Congo, Rep.",COG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,COG,Sub-Saharan Africa,Lower middle income,0
Colombia,COL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,COL,Latin America & Caribbean,Upper middle income,0.550226186274824
Comoros,COM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,COM,Sub-Saharan Africa,Lower middle income,
Cabo Verde,CPV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CPV,Sub-Saharan Africa,Lower middle income,
Costa Rica,CRI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CRI,Latin America & Caribbean,Upper middle income,8.15804993119717
Cuba,CUB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CUB,Latin America & Caribbean,Upper middle income,45.0835684827437
Curacao,CUW,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CUW,Latin America & Caribbean,High income,
Cayman Islands,CYM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CYM,Latin America & Caribbean,High income,
Cyprus,CYP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CYP,Europe & Central Asia,High income,94.5516217935128
Czech Republic,CZE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,CZE,Europe & Central Asia,High income,0.130354032323186
Germany,DEU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,DEU,Europe & Central Asia,High income,1.22282826533786
Djibouti,DJI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,DJI,Middle East & North Africa,Lower middle income,
Dominica,DMA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,DMA,Latin America & Caribbean,Upper middle income,
Denmark,DNK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,DNK,Europe & Central Asia,High income,1.31266082538028
Dominican Republic,DOM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,DOM,Latin America & Caribbean,Upper middle income,50.0639014755432
Algeria,DZA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,DZA,Middle East & North Africa,Lower middle income,1.8450441660714
Ecuador,ECU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,ECU,Latin America & Caribbean,Upper middle income,34.9017376460804
"Egypt, Arab Rep.",EGY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,EGY,Middle East & North Africa,Lower middle income,15.1608474864543
Eritrea,ERI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,ERI,Sub-Saharan Africa,Low income,99.4428969359331
Spain,ESP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,ESP,Europe & Central Asia,High income,5.21225275734669
Estonia,EST,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,EST,Europe & Central Asia,High income,0.484666165287875
Ethiopia,ETH,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,ETH,Sub-Saharan Africa,Low income,0.158061116965227
Finland,FIN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,FIN,Europe & Central Asia,High income,0.443112581840906
Fiji,FJI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,FJI,East Asia & Pacific,Upper middle income,
France,FRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,FRA,Europe & Central Asia,High income,1.10942664445313
Faroe Islands,FRO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,FRO,Europe & Central Asia,High income,
"Micronesia, Fed. Sts.",FSM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,FSM,East Asia & Pacific,Lower middle income,
Gabon,GAB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GAB,Sub-Saharan Africa,Upper middle income,13.724584103512
United Kingdom,GBR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GBR,Europe & Central Asia,High income,0.694743450494321
Georgia,GEO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GEO,Europe & Central Asia,Upper middle income,0
Ghana,GHA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GHA,Sub-Saharan Africa,Lower middle income,0
Gibraltar,GIB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GIB,Europe & Central Asia,High income,100
Guinea,GIN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GIN,Sub-Saharan Africa,Low income,
"Gambia, The",GMB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GMB,Sub-Saharan Africa,Low income,
Guinea-Bissau,GNB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GNB,Sub-Saharan Africa,Low income,
Equatorial Guinea,GNQ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GNQ,Sub-Saharan Africa,Upper middle income,
Greece,GRC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GRC,Europe & Central Asia,High income,10.0047720129667
Grenada,GRD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GRD,Latin America & Caribbean,Upper middle income,
Greenland,GRL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GRL,Europe & Central Asia,High income,
Guatemala,GTM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GTM,Latin America & Caribbean,Upper middle income,19.9638759031024
Guam,GUM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GUM,East Asia & Pacific,High income,
Guyana,GUY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,GUY,Latin America & Caribbean,Upper middle income,
"Hong Kong SAR, China",HKG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,HKG,East Asia & Pacific,High income,2.13417773658737
Honduras,HND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,HND,Latin America & Caribbean,Lower middle income,49.4961240310078
Croatia,HRV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,HRV,Europe & Central Asia,High income,5.49419427924101
Haiti,HTI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,HTI,Latin America & Caribbean,Lower middle income,79.9090909090909
Hungary,HUN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,HUN,Europe & Central Asia,High income,0.534141764111448
Indonesia,IDN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,IDN,East Asia & Pacific,Lower middle income,14.9572564115383
Isle of Man,IMN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,IMN,Europe & Central Asia,High income,
India,IND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,IND,South Asia,Lower middle income,2.03784518752076
Ireland,IRL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,IRL,Europe & Central Asia,High income,0.869533178585903
"Iran, Islamic Rep.",IRN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,IRN,Middle East & North Africa,Lower middle income,27.2727272727273
Iraq,IRQ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,IRQ,Middle East & North Africa,Upper middle income,43.3091399017776
Iceland,ISL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,ISL,Europe & Central Asia,High income,0.0170949911675879
Israel,ISR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,ISR,Middle East & North Africa,High income,20.9402726854277
Italy,ITA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,ITA,Europe & Central Asia,High income,6.35389407261401
Jamaica,JAM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,JAM,Latin America & Caribbean,Upper middle income,89.075841285786
Jordan,JOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,JOR,Middle East & North Africa,Upper middle income,81.001446131598
Japan,JPN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,JPN,East Asia & Pacific,High income,12.7065051976469
Kazakhstan,KAZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,KAZ,Europe & Central Asia,Upper middle income,0.791880797698697
Kenya,KEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,KEN,Sub-Saharan Africa,Lower middle income,25.2234602669279
Kyrgyz Republic,KGZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,KGZ,Europe & Central Asia,Lower middle income,1.18670886075949
Cambodia,KHM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,KHM,East Asia & Pacific,Lower middle income,59.7629009762901
Kiribati,KIR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,KIR,East Asia & Pacific,Lower middle income,
St. Kitts and Nevis,KNA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,KNA,Latin America & Caribbean,High income,
"Korea, Rep.",KOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,KOR,East Asia & Pacific,High income,3.98692872008815
Kuwait,KWT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,KWT,Middle East & North Africa,High income,63.7778309791717
Lao PDR,LAO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,LAO,East Asia & Pacific,Lower middle income,
Lebanon,LBN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,LBN,Middle East & North Africa,Lower middle income,93.2078780520707
Liberia,LBR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,LBR,Sub-Saharan Africa,Low income,
Libya,LBY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,LBY,Middle East & North Africa,Upper middle income,39.5244347191831
St. Lucia,LCA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,LCA,Latin America & Caribbean,Upper middle income,
Liechtenstein,LIE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,LIE,Europe & Central Asia,High income,
Sri Lanka,LKA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,LKA,South Asia,Lower middle income,58.9614318124527
Lesotho,LSO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,LSO,Sub-Saharan Africa,Lower middle income,
Lithuania,LTU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,LTU,Europe & Central Asia,High income,5.29918304261426
Luxembourg,LUX,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,LUX,Europe & Central Asia,High income,0.0362713093942691
Latvia,LVA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,LVA,Europe & Central Asia,High income,0.016215339711367
"Macao SAR, China",MAC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MAC,East Asia & Pacific,High income,
St. Martin (French part),MAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MAF,Latin America & Caribbean,High income,
Morocco,MAR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MAR,Middle East & North Africa,Lower middle income,25.3118712273642
Monaco,MCO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MCO,Europe & Central Asia,High income,
Moldova,MDA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MDA,Europe & Central Asia,Upper middle income,0.275766976904516
Madagascar,MDG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MDG,Sub-Saharan Africa,Low income,
Maldives,MDV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MDV,South Asia,Upper middle income,
Mexico,MEX,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MEX,Latin America & Caribbean,Upper middle income,18.2864192065827
Marshall Islands,MHL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MHL,East Asia & Pacific,Upper middle income,
North Macedonia,MKD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MKD,Europe & Central Asia,Upper middle income,1.40530182050463
Mali,MLI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MLI,Sub-Saharan Africa,Low income,
Malta,MLT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MLT,Middle East & North Africa,High income,98.8666085440279
Myanmar,MMR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MMR,East Asia & Pacific,Lower middle income,0.475214312336936
Montenegro,MNE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MNE,Europe & Central Asia,Upper middle income,0
Mongolia,MNG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MNG,East Asia & Pacific,Lower middle income,5.25332225913621
Northern Mariana Islands,MNP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MNP,East Asia & Pacific,High income,
Mozambique,MOZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MOZ,Sub-Saharan Africa,Low income,0
Mauritania,MRT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MRT,Sub-Saharan Africa,Lower middle income,
Mauritius,MUS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MUS,Sub-Saharan Africa,Upper middle income,38.1837683232034
Malawi,MWI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MWI,Sub-Saharan Africa,Low income,
Malaysia,MYS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,MYS,East Asia & Pacific,Upper middle income,4.47533505480686
Namibia,NAM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,NAM,Sub-Saharan Africa,Upper middle income,1.27814972611077
New Caledonia,NCL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,NCL,East Asia & Pacific,High income,
Niger,NER,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,NER,Sub-Saharan Africa,Low income,36.3408521303258
Nigeria,NGA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,NGA,Sub-Saharan Africa,Lower middle income,0
Nicaragua,NIC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,NIC,Latin America & Caribbean,Lower middle income,57.1818407343091
Netherlands,NLD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,NLD,Europe & Central Asia,High income,1.0251892582625
Norway,NOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,NOR,Europe & Central Asia,High income,0.0238673249502196
Nepal,NPL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,NPL,South Asia,Lower middle income,0.53490990990991
Nauru,NRU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,NRU,East Asia & Pacific,High income,
New Zealand,NZL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,NZL,East Asia & Pacific,High income,0.00677751671787457
Oman,OMN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,OMN,Middle East & North Africa,High income,2.41835551824759
Pakistan,PAK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,PAK,South Asia,Lower middle income,35.9302990897269
Panama,PAN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,PAN,Latin America & Caribbean,High income,29.3037312565384
Peru,PER,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,PER,Latin America & Caribbean,Upper middle income,2.35682654056894
Philippines,PHL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,PHL,East Asia & Pacific,Lower middle income,5.83371045377875
Palau,PLW,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,PLW,East Asia & Pacific,Upper middle income,
Papua New Guinea,PNG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,PNG,East Asia & Pacific,Lower middle income,
Poland,POL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,POL,Europe & Central Asia,High income,1.26460166593491
Puerto Rico,PRI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,PRI,Latin America & Caribbean,High income,
"Korea, Dem. People's Rep.",PRK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,PRK,East Asia & Pacific,Low income,2.86961946350593
Portugal,PRT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,PRT,Europe & Central Asia,High income,4.80516061084781
Paraguay,PRY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,PRY,Latin America & Caribbean,Upper middle income,0.00498049306881381
West Bank and Gaza,PSE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,PSE,Middle East & North Africa,Lower middle income,
French Polynesia,PYF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,PYF,East Asia & Pacific,High income,
Qatar,QAT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,QAT,Middle East & North Africa,High income,0
Romania,ROU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,ROU,Europe & Central Asia,High income,1.2777758872971
Russian Federation,RUS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,RUS,Europe & Central Asia,Upper middle income,2.62280548352073
Rwanda,RWA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,RWA,Sub-Saharan Africa,Low income,
Saudi Arabia,SAU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SAU,Middle East & North Africa,High income,27.6902974087161
Sudan,SDN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SDN,Sub-Saharan Africa,Low income,29.8537515896566
Senegal,SEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SEN,Sub-Saharan Africa,Lower middle income,82.6666666666667
Singapore,SGP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SGP,East Asia & Pacific,High income,12.9995103361649
Solomon Islands,SLB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SLB,East Asia & Pacific,Lower middle income,
Sierra Leone,SLE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SLE,Sub-Saharan Africa,Low income,
El Salvador,SLV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SLV,Latin America & Caribbean,Lower middle income,39.7627064293731
San Marino,SMR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SMR,Europe & Central Asia,High income,
Somalia,SOM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SOM,Sub-Saharan Africa,Low income,
Serbia,SRB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SRB,Europe & Central Asia,Upper middle income,0.185231262613696
South Sudan,SSD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SSD,Sub-Saharan Africa,Low income,99.5505617977528
Sao Tome and Principe,STP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,STP,Sub-Saharan Africa,Lower middle income,
Suriname,SUR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SUR,Latin America & Caribbean,Upper middle income,36.7647058823529
Slovak Republic,SVK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SVK,Europe & Central Asia,High income,1.78621858232138
Slovenia,SVN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SVN,Europe & Central Asia,High income,0.0578852585541549
Sweden,SWE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SWE,Europe & Central Asia,High income,0.389338844961427
Eswatini,SWZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SWZ,Sub-Saharan Africa,Lower middle income,
Sint Maarten (Dutch part),SXM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SXM,Latin America & Caribbean,High income,
Seychelles,SYC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SYC,Sub-Saharan Africa,High income,
Syrian Arab Republic,SYR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,SYR,Middle East & North Africa,Low income,38.2975084098295
Turks and Caicos Islands,TCA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,TCA,Latin America & Caribbean,High income,
Chad,TCD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,TCD,Sub-Saharan Africa,Low income,
Togo,TGO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,TGO,Sub-Saharan Africa,Low income,15.3153153153153
Thailand,THA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,THA,East Asia & Pacific,Upper middle income,1.45461737629459
Tajikistan,TJK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,TJK,Europe & Central Asia,Lower middle income,0
Turkmenistan,TKM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,TKM,Europe & Central Asia,Upper middle income,0
Timor-Leste,TLS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,TLS,East Asia & Pacific,Lower middle income,
Tonga,TON,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,TON,East Asia & Pacific,Upper middle income,
Trinidad and Tobago,TTO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,TTO,Latin America & Caribbean,High income,0.26281208935611
Tunisia,TUN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,TUN,Middle East & North Africa,Lower middle income,0.0221471679309008
Turkiye,TUR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,TUR,Europe & Central Asia,Upper middle income,0.684353809666967
Tuvalu,TUV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,TUV,East Asia & Pacific,Upper middle income,
Tanzania,TZA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,TZA,Sub-Saharan Africa,Lower middle income,15.208445160136
Uganda,UGA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,UGA,Sub-Saharan Africa,Low income,
Ukraine,UKR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,UKR,Europe & Central Asia,Lower middle income,0.269707556348714
Uruguay,URY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,URY,Latin America & Caribbean,High income,38.1806171557988
United States,USA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,USA,North America,High income,0.774312765226122
Uzbekistan,UZB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,UZB,Europe & Central Asia,Lower middle income,0.727619047619048
St. Vincent and the Grenadines,VCT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,VCT,Latin America & Caribbean,Upper middle income,
British Virgin Islands,VGB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,VGB,Latin America & Caribbean,High income,
Virgin Islands (U.S.),VIR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,VIR,Latin America & Caribbean,High income,
Vietnam,VNM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,VNM,East Asia & Pacific,Lower middle income,0.316348050887816
Vanuatu,VUT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,VUT,East Asia & Pacific,Lower middle income,
Samoa,WSM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,WSM,East Asia & Pacific,Lower middle income,
Kosovo,XKX,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,XKX,Europe & Central Asia,Upper middle income,0.235571260306243
"Yemen, Rep.",YEM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,YEM,Middle East & North Africa,Low income,68.5988972147604
South Africa,ZAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,ZAF,Sub-Saharan Africa,Upper middle income,0.0761043964019097
Zambia,ZMB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,ZMB,Sub-Saharan Africa,Low income,0.145536869340233
Zimbabwe,ZWE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2012.0,ZWE,Sub-Saharan Africa,Lower middle income,0.554167119417581
Aruba,ABW,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ABW,Latin America & Caribbean,High income,
Afghanistan,AFG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,AFG,South Asia,Low income,
